,track,year,month,day
9587,TAM,2005,02,11
9588,TAM,2005,02,12
9589,TAM,2005,02,13
9590,TAM,2005,02,15
9591,TAM,2005,02,17
9592,TAM,2005,02,18
9593,TAM,2005,02,19
9594,TAM,2005,02,20
9595,TAM,2005,02,22
9596,TAM,2005,02,24
9597,TAM,2005,02,25
9598,TAM,2005,02,26
9599,TAM,2005,02,27
9600,TAM,2005,03,01
9601,TAM,2005,03,03
9602,TAM,2005,03,04
9603,TAM,2005,03,05
9604,TAM,2005,03,06
9605,TAM,2005,03,08
9606,TAM,2005,03,10
9607,TAM,2005,03,11
9608,TAM,2005,03,12
9609,TAM,2005,03,13
9610,TAM,2005,03,15
9611,TAM,2005,03,17
9612,TAM,2005,03,18
9613,TAM,2005,03,19
9614,TAM,2005,03,20
9615,TAM,2005,03,22
9616,TAM,2005,03,24
9617,TAM,2005,03,25
9618,TAM,2005,03,26
9619,TAM,2005,03,29
9620,TAM,2005,04,02
9621,TAM,2005,04,03
9622,TAM,2005,04,04
9623,TAM,2005,04,05
9624,TAM,2005,04,09
9625,TAM,2005,04,10
9626,TAM,2005,04,11
9627,TAM,2005,04,12
9628,TAM,2005,04,16
9629,TAM,2005,04,17
9630,TAM,2005,04,18
9631,TAM,2005,04,19
9632,TAM,2005,04,23
9633,TAM,2005,04,24
9634,TAM,2005,04,25
9635,TAM,2005,04,30
9636,TAM,2005,05,01
9637,TAM,2005,05,07
9638,TAM,2005,05,08
9639,TAM,2005,12,10
9640,TAM,2005,12,11
9641,TAM,2005,12,13
9642,TAM,2005,12,17
9643,TAM,2005,12,18
9644,TAM,2005,12,20
9645,TAM,2005,12,23
9646,TAM,2005,12,27
9647,TAM,2005,12,30
9648,TAM,2005,12,31
9649,TAM,2006,01,01
9650,TAM,2006,01,03
9651,TAM,2006,01,05
9652,TAM,2006,01,06
9653,TAM,2006,01,07
9654,TAM,2006,01,08
9655,TAM,2006,01,09
9656,TAM,2006,01,10
9657,TAM,2006,01,12
9658,TAM,2006,01,13
9659,TAM,2006,01,14
9660,TAM,2006,01,15
9661,TAM,2006,01,17
9662,TAM,2006,01,19
9663,TAM,2006,01,20
9664,TAM,2006,01,21
9665,TAM,2006,01,22
9666,TAM,2006,01,23
9667,TAM,2006,01,24
9668,TAM,2006,01,26
9669,TAM,2006,01,27
9670,TAM,2006,01,28
9671,TAM,2006,01,29
9672,TAM,2006,01,30
9673,TAM,2006,01,31
9674,TAM,2006,02,02
9675,TAM,2006,02,04
9676,TAM,2006,02,05
9677,TAM,2006,02,07
9678,TAM,2006,02,09
9679,TAM,2006,02,10
9680,TAM,2006,02,11
9681,TAM,2006,02,12
9682,TAM,2006,02,14
9683,TAM,2006,02,16
9684,TAM,2006,02,17
9685,TAM,2006,02,18
9686,TAM,2006,02,19
9687,TAM,2006,02,21
9688,TAM,2006,02,23
9689,TAM,2006,02,24
9690,TAM,2006,02,25
9691,TAM,2006,02,26
9692,TAM,2006,02,28
9693,TAM,2006,03,02
9694,TAM,2006,03,03
9695,TAM,2006,03,04
9696,TAM,2006,03,05
9697,TAM,2006,03,07
9698,TAM,2006,03,09
9699,TAM,2006,03,10
9700,TAM,2006,03,11
9701,TAM,2006,03,12
9702,TAM,2006,03,14
9703,TAM,2006,03,16
9704,TAM,2006,03,17
9705,TAM,2006,03,18
9706,TAM,2006,03,19
9707,TAM,2006,03,21
9708,TAM,2006,03,23
9709,TAM,2006,03,24
9710,TAM,2006,03,25
9711,TAM,2006,03,26
9712,TAM,2006,03,28
9713,TAM,2006,03,31
9714,TAM,2006,04,01
9715,TAM,2006,04,02
9716,TAM,2006,04,03
9717,TAM,2006,04,04
9718,TAM,2006,04,07
9719,TAM,2006,04,08
9720,TAM,2006,04,09
9721,TAM,2006,04,10
9722,TAM,2006,04,11
9723,TAM,2006,04,15
9724,TAM,2006,04,17
9725,TAM,2006,04,18
9726,TAM,2006,04,22
9727,TAM,2006,04,23
9728,TAM,2006,04,24
9729,TAM,2006,04,29
9730,TAM,2006,04,30
9731,TAM,2006,05,06
9732,TAM,2006,05,07
9733,TAM,2006,12,09
9734,TAM,2006,12,12
9735,TAM,2006,12,16
9736,TAM,2006,12,17
9737,TAM,2006,12,19
9738,TAM,2006,12,22
9739,TAM,2006,12,23
9740,TAM,2006,12,26
9741,TAM,2006,12,29
9742,TAM,2006,12,30
9743,TAM,2006,12,31
9744,TAM,2007,01,03
9745,TAM,2007,01,04
9746,TAM,2007,01,05
9747,TAM,2007,01,06
9748,TAM,2007,01,07
9749,TAM,2007,01,09
9750,TAM,2007,01,11
9751,TAM,2007,01,12
9752,TAM,2007,01,13
9753,TAM,2007,01,14
9754,TAM,2007,01,16
9755,TAM,2007,01,17
9756,TAM,2007,01,18
9757,TAM,2007,01,19
9758,TAM,2007,01,20
9759,TAM,2007,01,21
9760,TAM,2007,01,23
9761,TAM,2007,01,25
9762,TAM,2007,01,26
9763,TAM,2007,01,27
9764,TAM,2007,01,28
9765,TAM,2007,01,30
9766,TAM,2007,02,01
9767,TAM,2007,02,02
9768,TAM,2007,02,03
9769,TAM,2007,02,04
9770,TAM,2007,02,06
9771,TAM,2007,02,08
9772,TAM,2007,02,09
9773,TAM,2007,02,10
9774,TAM,2007,02,11
9775,TAM,2007,02,13
9776,TAM,2007,02,15
9777,TAM,2007,02,16
9778,TAM,2007,02,17
9779,TAM,2007,02,18
9780,TAM,2007,02,20
9781,TAM,2007,02,21
9782,TAM,2007,02,22
9783,TAM,2007,02,23
9784,TAM,2007,02,24
9785,TAM,2007,02,25
9786,TAM,2007,02,27
9787,TAM,2007,03,01
9788,TAM,2007,03,02
9789,TAM,2007,03,03
9790,TAM,2007,03,04
9791,TAM,2007,03,06
9792,TAM,2007,03,08
9793,TAM,2007,03,09
9794,TAM,2007,03,10
9795,TAM,2007,03,11
9796,TAM,2007,03,13
9797,TAM,2007,03,15
9798,TAM,2007,03,16
9799,TAM,2007,03,17
9800,TAM,2007,03,18
9801,TAM,2007,03,20
9802,TAM,2007,03,22
9803,TAM,2007,03,23
9804,TAM,2007,03,24
9805,TAM,2007,03,25
9806,TAM,2007,03,27
9807,TAM,2007,03,30
9808,TAM,2007,03,31
9809,TAM,2007,04,01
9810,TAM,2007,04,02
9811,TAM,2007,04,03
9812,TAM,2007,04,07
9813,TAM,2007,04,09
9814,TAM,2007,04,10
9815,TAM,2007,04,14
9816,TAM,2007,04,15
9817,TAM,2007,04,16
9818,TAM,2007,04,17
9819,TAM,2007,04,21
9820,TAM,2007,04,22
9821,TAM,2007,04,23
9822,TAM,2007,04,24
9823,TAM,2007,04,28
9824,TAM,2007,04,29
9825,TAM,2007,05,05
9826,TAM,2007,05,06
9827,TAM,2007,12,08
9828,TAM,2007,12,11
9829,TAM,2007,12,15
9830,TAM,2007,12,18
9831,TAM,2007,12,21
9832,TAM,2007,12,22
9833,TAM,2007,12,26
9834,TAM,2007,12,27
9835,TAM,2007,12,28
9836,TAM,2007,12,29
9837,TAM,2007,12,30
9838,TAM,2008,01,03
9839,TAM,2008,01,04
9840,TAM,2008,01,05
9841,TAM,2008,01,06
9842,TAM,2008,01,08
9843,TAM,2008,01,10
9844,TAM,2008,01,11
9845,TAM,2008,01,12
9846,TAM,2008,01,13
9847,TAM,2008,01,15
9848,TAM,2008,01,17
9849,TAM,2008,01,18
9850,TAM,2008,01,19
9851,TAM,2008,01,20
9852,TAM,2008,01,22
9853,TAM,2008,01,23
9854,TAM,2008,01,24
9855,TAM,2008,01,25
9856,TAM,2008,01,26
9857,TAM,2008,01,27
9858,TAM,2008,01,29
9859,TAM,2008,01,31
9860,TAM,2008,02,01
9861,TAM,2008,02,02
9862,TAM,2008,02,03
9863,TAM,2008,02,05
9864,TAM,2008,02,07
9865,TAM,2008,02,08
9866,TAM,2008,02,09
9867,TAM,2008,02,10
9868,TAM,2008,02,12
9869,TAM,2008,02,14
9870,TAM,2008,02,15
9871,TAM,2008,02,16
9872,TAM,2008,02,17
9873,TAM,2008,02,19
9874,TAM,2008,02,20
9875,TAM,2008,02,21
9876,TAM,2008,02,22
9877,TAM,2008,02,23
9878,TAM,2008,02,24
9879,TAM,2008,02,26
9880,TAM,2008,02,28
9881,TAM,2008,02,29
9882,TAM,2008,03,01
9883,TAM,2008,03,02
9884,TAM,2008,03,04
9885,TAM,2008,03,06
9886,TAM,2008,03,07
9887,TAM,2008,03,08
9888,TAM,2008,03,09
9889,TAM,2008,03,11
9890,TAM,2008,03,14
9891,TAM,2008,03,15
9892,TAM,2008,03,16
9893,TAM,2008,03,18
9894,TAM,2008,03,19
9895,TAM,2008,03,21
9896,TAM,2008,03,22
9897,TAM,2008,03,25
9898,TAM,2008,03,26
9899,TAM,2008,03,28
9900,TAM,2008,03,29
9901,TAM,2008,03,30
9902,TAM,2008,04,01
9903,TAM,2008,04,02
9904,TAM,2008,04,05
9905,TAM,2008,04,06
9906,TAM,2008,04,08
9907,TAM,2008,04,09
9908,TAM,2008,04,12
9909,TAM,2008,04,13
9910,TAM,2008,04,15
9911,TAM,2008,04,16
9912,TAM,2008,04,19
9913,TAM,2008,04,20
9914,TAM,2008,04,22
9915,TAM,2008,04,23
9916,TAM,2008,04,26
9917,TAM,2008,04,27
9918,TAM,2008,04,29
9919,TAM,2008,05,03
9920,TAM,2008,05,04
9921,TAM,2008,12,13
9922,TAM,2008,12,17
9923,TAM,2008,12,18
9924,TAM,2008,12,19
9925,TAM,2008,12,20
9926,TAM,2008,12,23
9927,TAM,2008,12,26
9928,TAM,2008,12,27
9929,TAM,2008,12,30
9930,TAM,2008,12,31
9931,TAM,2009,01,02
9932,TAM,2009,01,03
9933,TAM,2009,01,04
9934,TAM,2009,01,06
9935,TAM,2009,01,08
9936,TAM,2009,01,09
9937,TAM,2009,01,10
9938,TAM,2009,01,11
9939,TAM,2009,01,13
9940,TAM,2009,01,15
9941,TAM,2009,01,16
9942,TAM,2009,01,17
9943,TAM,2009,01,18
9944,TAM,2009,01,20
9945,TAM,2009,01,21
9946,TAM,2009,01,22
9947,TAM,2009,01,23
9948,TAM,2009,01,24
9949,TAM,2009,01,25
9950,TAM,2009,01,27
9951,TAM,2009,01,29
9952,TAM,2009,01,30
9953,TAM,2009,01,31
9954,TAM,2009,02,01
9955,TAM,2009,02,03
9956,TAM,2009,02,05
9957,TAM,2009,02,06
9958,TAM,2009,02,07
9959,TAM,2009,02,08
9960,TAM,2009,02,10
9961,TAM,2009,02,12
9962,TAM,2009,02,13
9963,TAM,2009,02,14
9964,TAM,2009,02,15
9965,TAM,2009,02,17
9966,TAM,2009,02,18
9967,TAM,2009,02,19
9968,TAM,2009,02,20
9969,TAM,2009,02,21
9970,TAM,2009,02,22
9971,TAM,2009,02,24
9972,TAM,2009,02,26
9973,TAM,2009,02,27
9974,TAM,2009,02,28
9975,TAM,2009,03,01
9976,TAM,2009,03,03
9977,TAM,2009,03,05
9978,TAM,2009,03,06
9979,TAM,2009,03,07
9980,TAM,2009,03,08
9981,TAM,2009,03,10
9982,TAM,2009,03,12
9983,TAM,2009,03,13
9984,TAM,2009,03,14
9985,TAM,2009,03,15
9986,TAM,2009,03,17
9987,TAM,2009,03,18
9988,TAM,2009,03,20
9989,TAM,2009,03,21
9990,TAM,2009,03,22
9991,TAM,2009,03,24
9992,TAM,2009,03,25
9993,TAM,2009,03,27
9994,TAM,2009,03,28
9995,TAM,2009,03,29
9996,TAM,2009,03,31
9997,TAM,2009,04,01
9998,TAM,2009,04,03
9999,TAM,2009,04,04
10000,TAM,2009,04,05
10001,TAM,2009,04,07
10002,TAM,2009,04,08
10003,TAM,2009,04,11
10004,TAM,2009,04,14
10005,TAM,2009,04,15
10006,TAM,2009,04,18
10007,TAM,2009,04,19
10008,TAM,2009,04,21
10009,TAM,2009,04,22
10010,TAM,2009,04,25
10011,TAM,2009,04,26
10012,TAM,2009,04,28
10013,TAM,2009,05,02
10014,TAM,2009,05,03
10015,TAM,2009,12,12
10016,TAM,2009,12,16
10017,TAM,2009,12,17
10018,TAM,2009,12,18
10019,TAM,2009,12,19
10020,TAM,2009,12,23
10021,TAM,2009,12,26
10022,TAM,2009,12,27
10023,TAM,2009,12,30
10024,TAM,2009,12,31
10025,TAM,2010,01,02
10026,TAM,2010,01,03
10027,TAM,2010,01,06
10028,TAM,2010,01,07
10029,TAM,2010,01,08
10030,TAM,2010,01,09
10031,TAM,2010,01,10
10032,TAM,2010,01,13
10033,TAM,2010,01,14
10034,TAM,2010,01,15
10035,TAM,2010,01,16
10036,TAM,2010,01,17
10037,TAM,2010,01,20
10038,TAM,2010,01,21
10039,TAM,2010,01,22
10040,TAM,2010,01,23
10041,TAM,2010,01,24
10042,TAM,2010,01,27
10043,TAM,2010,01,28
10044,TAM,2010,01,29
10045,TAM,2010,01,30
10046,TAM,2010,01,31
10047,TAM,2010,02,03
10048,TAM,2010,02,04
10049,TAM,2010,02,05
10050,TAM,2010,02,06
10051,TAM,2010,02,07
10052,TAM,2010,02,10
10053,TAM,2010,02,11
10054,TAM,2010,02,12
10055,TAM,2010,02,13
10056,TAM,2010,02,14
10057,TAM,2010,02,17
10058,TAM,2010,02,18
10059,TAM,2010,02,19
10060,TAM,2010,02,20
10061,TAM,2010,02,21
10062,TAM,2010,02,24
10063,TAM,2010,02,25
10064,TAM,2010,02,26
10065,TAM,2010,02,27
10066,TAM,2010,02,28
10067,TAM,2010,03,03
10068,TAM,2010,03,04
10069,TAM,2010,03,05
10070,TAM,2010,03,06
10071,TAM,2010,03,07
10072,TAM,2010,03,10
10073,TAM,2010,03,11
10074,TAM,2010,03,12
10075,TAM,2010,03,13
10076,TAM,2010,03,14
10077,TAM,2010,03,17
10078,TAM,2010,03,18
10079,TAM,2010,03,19
10080,TAM,2010,03,20
10081,TAM,2010,03,21
10082,TAM,2010,03,24
10083,TAM,2010,03,25
10084,TAM,2010,03,26
10085,TAM,2010,03,27
10086,TAM,2010,03,28
10087,TAM,2010,03,31
10088,TAM,2010,04,02
10089,TAM,2010,04,03
10090,TAM,2010,04,07
10091,TAM,2010,04,09
10092,TAM,2010,04,10
10093,TAM,2010,04,11
10094,TAM,2010,04,14
10095,TAM,2010,04,16
10096,TAM,2010,04,17
10097,TAM,2010,04,18
10098,TAM,2010,04,21
10099,TAM,2010,04,23
10100,TAM,2010,04,24
10101,TAM,2010,04,25
10102,TAM,2010,04,28
10103,TAM,2010,04,30
10104,TAM,2010,05,01
10105,TAM,2010,05,02
10106,TAM,2010,12,11
10107,TAM,2010,12,15
10108,TAM,2010,12,17
10109,TAM,2010,12,18
10110,TAM,2010,12,22
10111,TAM,2010,12,23
10112,TAM,2010,12,26
10113,TAM,2010,12,29
10114,TAM,2010,12,30
10115,TAM,2010,12,31
10116,TAM,2011,01,01
10117,TAM,2011,01,02
10118,TAM,2011,01,05
10119,TAM,2011,01,07
10120,TAM,2011,01,08
10121,TAM,2011,01,09
10122,TAM,2011,01,12
10123,TAM,2011,01,13
10124,TAM,2011,01,14
10125,TAM,2011,01,15
10126,TAM,2011,01,16
10127,TAM,2011,01,19
10128,TAM,2011,01,20
10129,TAM,2011,01,21
10130,TAM,2011,01,22
10131,TAM,2011,01,23
10132,TAM,2011,01,26
10133,TAM,2011,01,27
10134,TAM,2011,01,28
10135,TAM,2011,01,29
10136,TAM,2011,01,30
10137,TAM,2011,02,02
10138,TAM,2011,02,03
10139,TAM,2011,02,04
10140,TAM,2011,02,05
10141,TAM,2011,02,06
10142,TAM,2011,02,09
10143,TAM,2011,02,10
10144,TAM,2011,02,11
10145,TAM,2011,02,12
10146,TAM,2011,02,13
10147,TAM,2011,02,16
10148,TAM,2011,02,17
10149,TAM,2011,02,18
10150,TAM,2011,02,19
10151,TAM,2011,02,20
10152,TAM,2011,02,23
10153,TAM,2011,02,24
10154,TAM,2011,02,25
10155,TAM,2011,02,26
10156,TAM,2011,02,27
10157,TAM,2011,03,02
10158,TAM,2011,03,03
10159,TAM,2011,03,04
10160,TAM,2011,03,05
10161,TAM,2011,03,06
10162,TAM,2011,03,09
10163,TAM,2011,03,11
10164,TAM,2011,03,12
10165,TAM,2011,03,13
10166,TAM,2011,03,16
10167,TAM,2011,03,18
10168,TAM,2011,03,19
10169,TAM,2011,03,20
10170,TAM,2011,03,23
10171,TAM,2011,03,25
10172,TAM,2011,03,26
10173,TAM,2011,03,27
10174,TAM,2011,03,30
10175,TAM,2011,04,01
10176,TAM,2011,04,02
10177,TAM,2011,04,03
10178,TAM,2011,04,06
10179,TAM,2011,04,08
10180,TAM,2011,04,09
10181,TAM,2011,04,10
10182,TAM,2011,04,13
10183,TAM,2011,04,15
10184,TAM,2011,04,16
10185,TAM,2011,04,17
10186,TAM,2011,04,20
10187,TAM,2011,04,22
10188,TAM,2011,04,23
10189,TAM,2011,04,27
10190,TAM,2011,04,29
10191,TAM,2011,04,30
10192,TAM,2011,05,01
10193,TAM,2011,05,06
10194,TAM,2011,05,07
10195,TAM,2011,05,08
10196,TAM,2011,12,03
10197,TAM,2011,12,07
10198,TAM,2011,12,09
10199,TAM,2011,12,10
10200,TAM,2011,12,14
10201,TAM,2011,12,16
10202,TAM,2011,12,17
10203,TAM,2011,12,21
10204,TAM,2011,12,22
10205,TAM,2011,12,23
10206,TAM,2011,12,28
10207,TAM,2011,12,29
10208,TAM,2011,12,30
10209,TAM,2011,12,31
10210,TAM,2012,01,04
10211,TAM,2012,01,06
10212,TAM,2012,01,07
10213,TAM,2012,01,08
10214,TAM,2012,01,11
10215,TAM,2012,01,13
10216,TAM,2012,01,14
10217,TAM,2012,01,15
10218,TAM,2012,01,18
10219,TAM,2012,01,19
10220,TAM,2012,01,20
10221,TAM,2012,01,21
10222,TAM,2012,01,22
10223,TAM,2012,01,25
10224,TAM,2012,01,26
10225,TAM,2012,01,27
10226,TAM,2012,01,28
10227,TAM,2012,01,29
10228,TAM,2012,02,01
10229,TAM,2012,02,02
10230,TAM,2012,02,03
10231,TAM,2012,02,04
10232,TAM,2012,02,05
10233,TAM,2012,02,08
10234,TAM,2012,02,09
10235,TAM,2012,02,10
10236,TAM,2012,02,11
10237,TAM,2012,02,12
10238,TAM,2012,02,15
10239,TAM,2012,02,16
10240,TAM,2012,02,17
10241,TAM,2012,02,18
10242,TAM,2012,02,19
10243,TAM,2012,02,22
10244,TAM,2012,02,23
10245,TAM,2012,02,24
10246,TAM,2012,02,25
10247,TAM,2012,02,26
10248,TAM,2012,02,29
10249,TAM,2012,03,01
10250,TAM,2012,03,02
10251,TAM,2012,03,03
10252,TAM,2012,03,04
10253,TAM,2012,03,07
10254,TAM,2012,03,09
10255,TAM,2012,03,10
10256,TAM,2012,03,11
10257,TAM,2012,03,14
10258,TAM,2012,03,15
10259,TAM,2012,03,16
10260,TAM,2012,03,17
10261,TAM,2012,03,18
10262,TAM,2012,03,21
10263,TAM,2012,03,23
10264,TAM,2012,03,24
10265,TAM,2012,03,25
10266,TAM,2012,03,28
10267,TAM,2012,03,30
10268,TAM,2012,03,31
10269,TAM,2012,04,01
10270,TAM,2012,04,04
10271,TAM,2012,04,06
10272,TAM,2012,04,07
10273,TAM,2012,04,11
10274,TAM,2012,04,13
10275,TAM,2012,04,14
10276,TAM,2012,04,15
10277,TAM,2012,04,18
10278,TAM,2012,04,20
10279,TAM,2012,04,21
10280,TAM,2012,04,22
10281,TAM,2012,04,25
10282,TAM,2012,04,27
10283,TAM,2012,04,28
10284,TAM,2012,04,29
10285,TAM,2012,05,04
10286,TAM,2012,05,05
10287,TAM,2012,05,06
10288,TAM,2012,12,01
10289,TAM,2012,12,05
10290,TAM,2012,12,07
10291,TAM,2012,12,08
10292,TAM,2012,12,12
10293,TAM,2012,12,14
10294,TAM,2012,12,15
10295,TAM,2012,12,19
10296,TAM,2012,12,21
10297,TAM,2012,12,22
10298,TAM,2012,12,23
10299,TAM,2012,12,26
10300,TAM,2012,12,28
10301,TAM,2012,12,29
10302,TAM,2012,12,30
10303,TAM,2013,01,02
10304,TAM,2013,01,04
10305,TAM,2013,01,05
10306,TAM,2013,01,06
10307,TAM,2013,01,09
10308,TAM,2013,01,11
10309,TAM,2013,01,12
10310,TAM,2013,01,13
10311,TAM,2013,01,16
10312,TAM,2013,01,18
10313,TAM,2013,01,19
10314,TAM,2013,01,20
10315,TAM,2013,01,23
10316,TAM,2013,01,24
10317,TAM,2013,01,25
10318,TAM,2013,01,26
10319,TAM,2013,01,27
10320,TAM,2013,01,30
10321,TAM,2013,01,31
10322,TAM,2013,02,01
10323,TAM,2013,02,02
10324,TAM,2013,02,03
10325,TAM,2013,02,06
10326,TAM,2013,02,07
10327,TAM,2013,02,08
10328,TAM,2013,02,09
10329,TAM,2013,02,10
10330,TAM,2013,02,13
10331,TAM,2013,02,14
10332,TAM,2013,02,15
10333,TAM,2013,02,16
10334,TAM,2013,02,17
10335,TAM,2013,02,20
10336,TAM,2013,02,21
10337,TAM,2013,02,22
10338,TAM,2013,02,23
10339,TAM,2013,02,24
10340,TAM,2013,02,27
10341,TAM,2013,02,28
10342,TAM,2013,03,01
10343,TAM,2013,03,02
10344,TAM,2013,03,03
10345,TAM,2013,03,06
10346,TAM,2013,03,08
10347,TAM,2013,03,09
10348,TAM,2013,03,10
10349,TAM,2013,03,13
10350,TAM,2013,03,15
10351,TAM,2013,03,16
10352,TAM,2013,03,17
10353,TAM,2013,03,20
10354,TAM,2013,03,22
10355,TAM,2013,03,23
10356,TAM,2013,03,24
10357,TAM,2013,03,27
10358,TAM,2013,03,29
10359,TAM,2013,03,30
10360,TAM,2013,04,03
10361,TAM,2013,04,05
10362,TAM,2013,04,06
10363,TAM,2013,04,07
10364,TAM,2013,04,10
10365,TAM,2013,04,12
10366,TAM,2013,04,13
10367,TAM,2013,04,14
10368,TAM,2013,04,17
10369,TAM,2013,04,19
10370,TAM,2013,04,20
10371,TAM,2013,04,21
10372,TAM,2013,04,24
10373,TAM,2013,04,26
10374,TAM,2013,04,27
10375,TAM,2013,04,28
10376,TAM,2013,05,03
10377,TAM,2013,05,04
10378,TAM,2013,05,05
10379,TAM,2013,12,04
10380,TAM,2013,12,06
10381,TAM,2013,12,07
10382,TAM,2013,12,11
10383,TAM,2013,12,13
10384,TAM,2013,12,14
10385,TAM,2013,12,18
10386,TAM,2013,12,20
10387,TAM,2013,12,21
10388,TAM,2013,12,22
10389,TAM,2013,12,26
10390,TAM,2013,12,27
10391,TAM,2013,12,28
10392,TAM,2013,12,29
10393,TAM,2014,01,01
10394,TAM,2014,01,03
10395,TAM,2014,01,04
10396,TAM,2014,01,05
10397,TAM,2014,01,08
10398,TAM,2014,01,10
10399,TAM,2014,01,11
10400,TAM,2014,01,12
10401,TAM,2014,01,15
10402,TAM,2014,01,17
10403,TAM,2014,01,18
10404,TAM,2014,01,19
10405,TAM,2014,01,22
10406,TAM,2014,01,24
10407,TAM,2014,01,25
10408,TAM,2014,01,26
10409,TAM,2014,01,29
10410,TAM,2014,01,31
10411,TAM,2014,02,01
10412,TAM,2014,02,02
10413,TAM,2014,02,05
10414,TAM,2014,02,06
10415,TAM,2014,02,07
10416,TAM,2014,02,08
10417,TAM,2014,02,09
10418,TAM,2014,02,12
10419,TAM,2014,02,13
10420,TAM,2014,02,14
10421,TAM,2014,02,15
10422,TAM,2014,02,16
10423,TAM,2014,02,19
10424,TAM,2014,02,20
10425,TAM,2014,02,21
10426,TAM,2014,02,22
10427,TAM,2014,02,23
10428,TAM,2014,02,26
10429,TAM,2014,02,27
10430,TAM,2014,02,28
10431,TAM,2014,03,01
10432,TAM,2014,03,02
10433,TAM,2014,03,05
10434,TAM,2014,03,07
10435,TAM,2014,03,08
10436,TAM,2014,03,09
10437,TAM,2014,03,12
10438,TAM,2014,03,14
10439,TAM,2014,03,15
10440,TAM,2014,03,16
10441,TAM,2014,03,19
10442,TAM,2014,03,21
10443,TAM,2014,03,22
10444,TAM,2014,03,23
10445,TAM,2014,03,26
10446,TAM,2014,03,28
10447,TAM,2014,03,29
10448,TAM,2014,03,30
10449,TAM,2014,04,02
10450,TAM,2014,04,04
10451,TAM,2014,04,05
10452,TAM,2014,04,06
10453,TAM,2014,04,09
10454,TAM,2014,04,11
10455,TAM,2014,04,12
10456,TAM,2014,04,13
10457,TAM,2014,04,16
10458,TAM,2014,04,18
10459,TAM,2014,04,19
10460,TAM,2014,04,23
10461,TAM,2014,04,25
10462,TAM,2014,04,26
10463,TAM,2014,04,27
10464,TAM,2014,04,30
10465,TAM,2014,05,02
10466,TAM,2014,05,03
10467,TAM,2014,05,04
10468,TAM,2014,06,30
10469,TAM,2014,07,01
10470,TAM,2014,11,29
10471,TAM,2014,12,03
10472,TAM,2014,12,05
10473,TAM,2014,12,06
10474,TAM,2014,12,10
10475,TAM,2014,12,12
10476,TAM,2014,12,13
10477,TAM,2014,12,17
10478,TAM,2014,12,19
10479,TAM,2014,12,20
10480,TAM,2014,12,21
10481,TAM,2014,12,26
10482,TAM,2014,12,27
10483,TAM,2014,12,28
10484,TAM,2014,12,31
10485,TAM,2015,01,02
10486,TAM,2015,01,03
10487,TAM,2015,01,04
10488,TAM,2015,01,07
10489,TAM,2015,01,09
10490,TAM,2015,01,10
10491,TAM,2015,01,11
10492,TAM,2015,01,14
10493,TAM,2015,01,16
10494,TAM,2015,01,17
10495,TAM,2015,01,18
10496,TAM,2015,01,21
10497,TAM,2015,01,23
10498,TAM,2015,01,24
10499,TAM,2015,01,25
10500,TAM,2015,01,28
10501,TAM,2015,01,30
10502,TAM,2015,01,31
10503,TAM,2015,02,01
10504,TAM,2015,02,04
10505,TAM,2015,02,05
10506,TAM,2015,02,06
10507,TAM,2015,02,07
10508,TAM,2015,02,08
10509,TAM,2015,02,11
10510,TAM,2015,02,12
10511,TAM,2015,02,13
10512,TAM,2015,02,14
10513,TAM,2015,02,15
10514,TAM,2015,02,18
10515,TAM,2015,02,19
10516,TAM,2015,02,20
10517,TAM,2015,02,21
10518,TAM,2015,02,22
10519,TAM,2015,02,25
10520,TAM,2015,02,26
10521,TAM,2015,02,27
10522,TAM,2015,02,28
10523,TAM,2015,03,01
10524,TAM,2015,03,04
10525,TAM,2015,03,06
10526,TAM,2015,03,07
10527,TAM,2015,03,08
10528,TAM,2015,03,11
10529,TAM,2015,03,13
10530,TAM,2015,03,14
10531,TAM,2015,03,15
10532,TAM,2015,03,18
10533,TAM,2015,03,20
10534,TAM,2015,03,21
10535,TAM,2015,03,22
10536,TAM,2015,03,25
10537,TAM,2015,03,27
10538,TAM,2015,03,28
10539,TAM,2015,03,29
10540,TAM,2015,04,01
10541,TAM,2015,04,03
10542,TAM,2015,04,04
10543,TAM,2015,04,08
10544,TAM,2015,04,10
10545,TAM,2015,04,11
10546,TAM,2015,04,12
10547,TAM,2015,04,15
10548,TAM,2015,04,17
10549,TAM,2015,04,18
10550,TAM,2015,04,19
10551,TAM,2015,04,22
10552,TAM,2015,04,24
10553,TAM,2015,04,25
10554,TAM,2015,04,26
10555,TAM,2015,04,29
10556,TAM,2015,05,01
10557,TAM,2015,05,02
10558,TAM,2015,05,03
10559,TAM,2015,06,30
10560,TAM,2015,07,01
10561,THI,1998,08,14
10562,THI,1998,08,15
10563,THI,1998,08,17
10564,THI,1998,08,18
10565,THI,1998,08,19
10566,THI,1998,08,21
10567,THI,1998,08,22
10568,THI,1998,08,23
10569,THI,1998,08,24
10570,THI,1998,08,25
10571,THI,1998,08,27
10572,THI,1998,08,28
10573,THI,1998,08,29
10574,THI,1998,08,30
10575,THI,1998,08,31
10576,THI,1998,09,01
10577,THI,1998,09,02
10578,THI,1998,09,03
10579,THI,1998,09,04
10580,THI,1998,09,05
10581,THI,1998,09,06
10582,THI,1998,09,07
10583,THI,1998,09,11
10584,THI,1998,09,12
10585,THI,1998,09,13
10586,THI,1998,09,18
10587,THI,1998,09,19
